Date,WindSpeed,Sunshine,AirPressure,Radiation,RelativeAirHumidity,hour,dayofweek,dayofyear
2020-04-22T14:00:00.000000,5.9,51.75,976.7,558.64,21,14,3,113
2020-04-22T15:00:00.000000,5.6,48.49,1059.45,461.84,22,15,3,113
2020-04-22T16:00:00.000000,4.6,51.68,1006.09,456.68,27,16,3,113
2020-04-22T17:00:00.000000,3.0,41.73,962.68,272.46,31,17,3,113
2020-04-22T18:00:00.000000,4.2,56.18,1018.51,273.55,31,18,3,113
2020-04-22T19:00:00.000000,4.2,45.69,1024.78,102.05,27,19,3,113
2020-04-22T20:00:00.000000,3.9,17.65,965.42,15.1,35,20,3,113
2020-04-22T21:00:00.000000,4.2,0.0,975.43,-6.47,40,21,3,113
2020-04-22T22:00:00.000000,3.4,0.0,1013.61,-6.97,42,22,3,113
2020-04-22T23:00:00.000000,0.7,0.0,961.06,-7.37,50,23,3,113
2020-04-23T00:00:00.000000,1.1,0.0,1060.15,-8.03,55,0,4,114
2020-04-23T01:00:00.000000,0.6,0.0,1042.14,-7.54,61,1,4,114
2020-04-23T02:00:00.000000,1.1,0.0,989.69,-7.6,61,2,4,114
2020-04-23T03:00:00.000000,1.0,0.0,1034.44,-7.66,65,3,4,114
2020-04-23T04:00:00.000000,0.3,0.0,969.17,-7.63,72,4,4,114
2020-04-23T05:00:00.000000,1.8,0.0,1019.03,-2.19,66,5,4,114
2020-04-23T06:00:00.000000,1.7,16.19,1061.74,40.71,60,6,4,114
2020-04-23T07:00:00.000000,1.7,29.52,977.83,98.39,52,7,4,114
2020-04-23T08:00:00.000000,2.6,59.79,1034.75,342.34,34,8,4,114
2020-04-23T09:00:00.000000,5.7,60.51,1050.72,469.92,30,9,4,114
2020-04-23T10:00:00.000000,5.9,57.44,1061.47,610.38,28,10,4,114
2020-04-23T11:00:00.000000,2.8,53.4,1015.74,674.0,27,11,4,114
2020-04-23T12:00:00.000000,3.1,7.98,985.02,285.11,26,12,4,114
2020-04-23T13:00:00.000000,2.7,17.84,974.55,402.95,25,13,4,114
2020-04-23T14:00:00.000000,3.2,39.71,1017.32,444.66,29,14,4,114
2020-04-23T15:00:00.000000,4.5,15.37,1036.06,266.89,24,15,4,114
2020-04-23T16:00:00.000000,3.2,8.84,978.35,222.88,24,16,4,114
2020-04-23T17:00:00.000000,4.0,12.41,1011.04,164.0,24,17,4,114
2020-04-23T18:00:00.000000,2.4,34.69,1043.72,188.04,22,18,4,114
2020-04-23T19:00:00.000000,1.4,49.21,1011.55,123.56,26,19,4,114
2020-04-23T20:00:00.000000,2.6,0.0,1000.59,4.26,30,20,4,114
2020-04-23T21:00:00.000000,3.6,0.0,963.93,-5.6,37,21,4,114
2020-04-23T22:00:00.000000,1.2,0.0,1040.23,-5.54,41,22,4,114
2020-04-23T23:00:00.000000,0.4,0.0,1025.74,-7.63,46,23,4,114
2020-04-24T00:00:00.000000,1.1,0.0,979.92,-7.46,49,0,5,115
2020-04-24T01:00:00.000000,0.7,0.0,956.95,-6.83,57,1,5,115
2020-04-24T02:00:00.000000,1.0,0.0,971.76,-6.92,58,2,5,115
2020-04-24T03:00:00.000000,4.4,0.0,1002.92,-5.7,72,3,5,115
2020-04-24T04:00:00.000000,2.1,0.0,1017.93,-6.8,92,4,5,115
2020-04-24T05:00:00.000000,2.3,0.0,1000.1,-5.18,99,5,5,115
2020-04-24T06:00:00.000000,1.9,0.0,958.55,-2.06,97,6,5,115
2020-04-24T07:00:00.000000,3.3,0.0,959.14,5.89,98,7,5,115
2020-04-24T08:00:00.000000,2.7,0.0,1000.76,25.64,99,8,5,115
2020-04-24T09:00:00.000000,3.3,0.0,975.01,57.12,97,9,5,115
2020-04-24T10:00:00.000000,3.9,0.0,979.0,113.97,93,10,5,115
2020-04-24T11:00:00.000000,4.5,0.0,977.12,165.23,91,11,5,115
2020-04-24T12:00:00.000000,4.9,0.0,949.54,281.05,91,12,5,115
2020-04-24T13:00:00.000000,4.6,0.0,1005.12,344.27,89,13,5,115
2020-04-24T14:00:00.000000,4.3,0.0,1037.65,184.26,90,14,5,115
2020-04-24T15:00:00.000000,4.1,0.0,998.04,122.92,94,15,5,115
2020-04-24T16:00:00.000000,4.7,0.0,1000.08,88.13,93,16,5,115
2020-04-24T17:00:00.000000,4.7,0.0,949.1,68.92,92,17,5,115
2020-04-24T18:00:00.000000,6.1,0.0,1031.14,43.3,91,18,5,115
2020-04-24T19:00:00.000000,7.0,0.0,963.88,36.57,94,19,5,115
2020-04-24T20:00:00.000000,8.6,0.0,943.94,2.71,86,20,5,115
2020-04-24T21:00:00.000000,6.6,0.0,991.69,-4.74,94,21,5,115
2020-04-24T22:00:00.000000,7.7,0.0,1001.79,-4.28,90,22,5,115
2020-04-24T23:00:00.000000,7.7,0.0,1028.68,-3.84,80,23,5,115
2020-04-25T00:00:00.000000,6.7,0.0,1012.52,-4.58,87,0,6,116
2020-04-25T01:00:00.000000,6.8,0.0,1007.7,-5.32,88,1,6,116
2020-04-25T02:00:00.000000,6.8,0.0,1005.28,-4.66,86,2,6,116
2020-04-25T03:00:00.000000,4.9,0.0,1026.3,-4.47,84,3,6,116
2020-04-25T04:00:00.000000,5.4,0.0,996.17,-5.09,83,4,6,116
2020-04-25T05:00:00.000000,5.1,0.0,964.16,-0.78,83,5,6,116
2020-04-25T06:00:00.000000,6.7,0.0,981.63,32.75,80,6,6,116
2020-04-25T07:00:00.000000,7.5,0.0,952.43,73.67,80,7,6,116
2020-04-25T08:00:00.000000,7.5,34.53,1008.25,316.38,69,8,6,116
2020-04-25T09:00:00.000000,6.8,26.84,982.21,262.35,70,9,6,116
2020-04-25T10:00:00.000000,4.5,7.31,953.5,284.56,65,10,6,116
2020-04-25T11:00:00.000000,6.5,51.11,952.76,480.39,65,11,6,116
2020-04-25T12:00:00.000000,5.1,15.09,1046.57,425.28,57,12,6,116
2020-04-25T13:00:00.000000,6.0,10.45,1027.28,407.16,56,13,6,116
2020-04-25T14:00:00.000000,4.8,16.56,955.43,433.35,53,14,6,116
2020-04-25T15:00:00.000000,4.7,7.92,1044.9,292.11,63,15,6,116
2020-04-25T16:00:00.000000,6.0,46.2,976.63,350.49,59,16,6,116
2020-04-25T17:00:00.000000,5.1,42.11,1007.19,253.72,55,17,6,116
2020-04-25T18:00:00.000000,6.2,46.28,1027.69,205.75,56,18,6,116
2020-04-25T19:00:00.000000,5.2,35.18,959.34,104.1,56,19,6,116
2020-04-25T20:00:00.000000,5.6,19.22,977.95,16.62,58,20,6,116
2020-04-25T21:00:00.000000,4.8,0.0,996.44,-5.46,56,21,6,116
2020-04-25T22:00:00.000000,5.2,0.0,965.0,-6.78,57,22,6,116
2020-04-25T23:00:00.000000,6.0,0.0,995.96,-6.25,52,23,6,116
2020-04-26T00:00:00.000000,6.5,0.0,1022.76,-6.54,53,0,7,117
2020-04-26T01:00:00.000000,5.8,0.0,1008.57,-6.37,54,1,7,117
2020-04-26T02:00:00.000000,6.4,0.0,991.21,-6.6,54,2,7,117
2020-04-26T03:00:00.000000,7.2,0.0,1026.05,-6.27,55,3,7,117
2020-04-26T04:00:00.000000,5.5,0.0,1009.4,-6.22,51,4,7,117
2020-04-26T05:00:00.000000,5.4,0.0,1052.17,-0.3,52,5,7,117
2020-04-26T06:00:00.000000,4.1,53.65,1025.87,73.98,47,6,7,117
2020-04-26T07:00:00.000000,2.9,58.85,1005.03,205.16,45,7,7,117
2020-04-26T08:00:00.000000,6.8,59.9,990.67,363.86,39,8,7,117
2020-04-26T09:00:00.000000,5.5,59.51,1055.72,490.21,39,9,7,117
2020-04-26T10:00:00.000000,4.0,57.2,997.07,590.71,40,10,7,117
2020-04-26T11:00:00.000000,5.1,60.8,1007.23,706.19,35,11,7,117
2020-04-26T12:00:00.000000,3.9,54.69,990.3,738.11,36,12,7,117
2020-04-26T13:00:00.000000,4.0,29.24,1025.52,454.29,28,13,7,117
2020-04-26T14:00:00.000000,4.2,33.81,998.63,503.99,34,14,7,117
2020-04-26T15:00:00.000000,2.5,41.7,1006.58,532.75,31,15,7,117
2020-04-26T16:00:00.000000,3.1,18.51,995.14,270.2,34,16,7,117
2020-04-26T17:00:00.000000,3.7,47.38,1011.64,367.78,32,17,7,117
2020-04-26T18:00:00.000000,3.2,15.78,1025.56,140.17,38,18,7,117
2020-04-26T19:00:00.000000,3.0,45.47,1027.02,105.18,40,19,7,117
2020-04-26T20:00:00.000000,3.3,4.12,999.31,12.42,46,20,7,117
2020-04-26T21:00:00.000000,2.9,0.0,985.97,-6.79,56,21,7,117
2020-04-26T22:00:00.000000,2.7,0.0,1033.6,-7.17,59,22,7,117
2020-04-26T23:00:00.000000,2.3,0.0,1034.96,-7.61,65,23,7,117
2020-04-27T00:00:00.000000,1.9,0.0,999.97,-6.93,72,0,1,118
2020-04-27T01:00:00.000000,2.5,0.0,1053.4,-7.2,76,1,1,118
2020-04-27T02:00:00.000000,2.9,0.0,993.72,-6.91,77,2,1,118
2020-04-27T03:00:00.000000,2.7,0.0,1015.93,-6.72,74,3,1,118
2020-04-27T04:00:00.000000,1.5,0.0,973.54,-7.46,79,4,1,118
2020-04-27T05:00:00.000000,0.6,0.0,981.98,-0.72,79,5,1,118
2020-04-27T06:00:00.000000,0.2,0.0,975.58,35.99,75,6,1,118
2020-04-27T07:00:00.000000,1.7,0.0,976.08,86.78,71,7,1,118
2020-04-27T08:00:00.000000,2.4,0.0,1056.36,150.41,61,8,1,118
2020-04-27T09:00:00.000000,3.2,0.0,1013.97,208.1,58,9,1,118
2020-04-27T10:00:00.000000,3.7,0.0,992.16,304.29,53,10,1,118
2020-04-27T11:00:00.000000,4.0,2.04,1004.37,350.35,53,11,1,118
2020-04-27T12:00:00.000000,4.2,0.0,984.77,377.87,49,12,1,118
2020-04-27T13:00:00.000000,4.1,11.1,1007.53,395.36,52,13,1,118
2020-04-27T14:00:00.000000,2.6,59.68,993.67,680.51,47,14,1,118
2020-04-27T15:00:00.000000,2.1,18.38,979.88,321.16,48,15,1,118
2020-04-27T16:00:00.000000,2.7,0.97,1021.01,154.09,46,16,1,118
2020-04-27T17:00:00.000000,1.7,3.08,1053.63,185.77,52,17,1,118
2020-04-27T18:00:00.000000,1.8,9.67,985.36,94.14,47,18,1,118
2020-04-27T19:00:00.000000,2.4,23.0,979.68,84.86,72,19,1,118
2020-04-27T20:00:00.000000,1.2,31.65,977.83,35.2,75,20,1,118
2020-04-27T21:00:00.000000,1.9,0.0,1004.23,-5.46,84,21,1,118
2020-04-27T22:00:00.000000,1.9,0.0,1046.3,-6.76,87,22,1,118
2020-04-27T23:00:00.000000,2.6,0.0,1004.72,-6.56,84,23,1,118
2020-04-28T00:00:00.000000,2.4,0.0,1060.12,-7.15,86,0,2,119
2020-04-28T01:00:00.000000,4.7,0.0,1054.81,-6.97,80,1,2,119
2020-04-28T02:00:00.000000,4.2,0.0,1024.93,-6.59,65,2,2,119
2020-04-28T03:00:00.000000,5.7,0.0,973.06,-6.53,60,3,2,119
2020-04-28T04:00:00.000000,6.5,0.0,1032.1,-6.1,61,4,2,119
2020-04-28T05:00:00.000000,5.8,0.0,1021.33,2.82,60,5,2,119
2020-04-28T06:00:00.000000,4.9,0.0,994.68,28.98,60,6,2,119
2020-04-28T07:00:00.000000,5.6,0.0,1033.74,77.74,65,7,2,119
2020-04-28T08:00:00.000000,6.9,0.0,971.87,150.44,71,8,2,119
2020-04-28T09:00:00.000000,6.2,0.0,1036.44,201.89,87,9,2,119
2020-04-28T10:00:00.000000,6.5,1.0,975.44,210.42,79,10,2,119
2020-04-28T11:00:00.000000,7.5,24.6,1014.74,411.65,65,11,2,119
2020-04-28T12:00:00.000000,6.8,0.0,1003.35,349.12,63,12,2,119
2020-04-28T13:00:00.000000,5.5,0.0,1035.57,271.32,57,13,2,119
2020-04-28T14:00:00.000000,6.8,0.0,1019.22,160.21,68,14,2,119
2020-04-28T15:00:00.000000,6.3,0.0,1063.21,96.62,82,15,2,119
2020-04-28T16:00:00.000000,4.9,0.0,1030.41,72.22,79,16,2,119
2020-04-28T17:00:00.000000,5.3,0.0,1013.18,39.08,85,17,2,119
2020-04-28T18:00:00.000000,4.9,0.0,1022.34,46.58,87,18,2,119
2020-04-28T19:00:00.000000,5.3,0.0,1017.69,25.11,80,19,2,119
2020-04-28T20:00:00.000000,6.3,0.0,1063.53,1.87,71,20,2,119
2020-04-28T21:00:00.000000,6.0,0.0,1008.49,-4.8,70,21,2,119
2020-04-28T22:00:00.000000,7.1,0.0,1014.27,-5.61,67,22,2,119
2020-04-28T23:00:00.000000,6.6,0.0,1037.09,-5.42,65,23,2,119
2020-04-29T00:00:00.000000,6.4,0.0,1021.77,-5.8,63,0,3,120
2020-04-29T01:00:00.000000,5.8,0.0,990.52,-5.9,65,1,3,120
2020-04-29T02:00:00.000000,5.5,0.0,1032.74,-5.88,68,2,3,120
2020-04-29T03:00:00.000000,4.9,0.0,1058.86,-5.82,68,3,3,120
2020-04-29T04:00:00.000000,4.5,0.0,991.83,-5.79,72,4,3,120
2020-04-29T05:00:00.000000,4.0,5.21,1067.07,5.84,72,5,3,120
2020-04-29T06:00:00.000000,4.3,60.2,972.9,91.17,66,6,3,120
2020-04-29T07:00:00.000000,5.5,60.6,1071.54,226.13,64,7,3,120
2020-04-29T08:00:00.000000,4.4,59.23,1000.89,378.1,58,8,3,120
2020-04-29T09:00:00.000000,5.4,60.94,985.35,487.35,53,9,3,120
2020-04-29T10:00:00.000000,4.7,61.68,1034.28,617.26,51,10,3,120
2020-04-29T11:00:00.000000,4.8,60.74,1067.6,679.72,44,11,3,120
2020-04-29T12:00:00.000000,4.0,53.37,998.85,701.11,42,12,3,120
2020-04-29T13:00:00.000000,3.9,52.5,972.16,730.41,41,13,3,120
2020-04-29T14:00:00.000000,3.5,25.97,1045.3,475.59,34,14,3,120
2020-04-29T15:00:00.000000,1.4,20.71,1072.36,273.83,34,15,3,120
2020-04-29T16:00:00.000000,3.4,24.09,1004.25,321.07,34,16,3,120
2020-04-29T17:00:00.000000,2.6,28.62,976.98,285.79,34,17,3,120
2020-04-29T18:00:00.000000,2.3,29.42,1041.42,196.82,32,18,3,120
2020-04-29T19:00:00.000000,1.4,58.7,1067.08,139.5,32,19,3,120
2020-04-29T20:00:00.000000,1.4,46.53,1056.1,35.66,48,20,3,120
2020-04-29T21:00:00.000000,1.2,0.0,1050.07,-6.56,60,21,3,120
2020-04-29T22:00:00.000000,3.0,0.0,1063.67,-7.81,54,22,3,120
2020-04-29T23:00:00.000000,2.0,0.0,1073.08,-7.08,54,23,3,120
2020-04-30T00:00:00.000000,3.0,0.0,1016.61,-7.14,55,0,4,121
2020-04-30T01:00:00.000000,3.4,0.0,1069.37,-7.44,55,1,4,121
2020-04-30T02:00:00.000000,2.4,0.0,1049.71,-7.13,63,2,4,121
2020-04-30T03:00:00.000000,1.7,0.0,994.23,-6.95,69,3,4,121
2020-04-30T04:00:00.000000,2.0,0.0,1016.22,-8.01,76,4,4,121
2020-04-30T05:00:00.000000,1.5,9.43,998.95,4.79,76,5,4,121
2020-04-30T06:00:00.000000,0.8,61.44,1023.31,86.88,75,6,4,121
2020-04-30T07:00:00.000000,0.5,61.58,1005.26,227.64,56,7,4,121
2020-04-30T08:00:00.000000,2.1,60.02,1008.2,351.66,46,8,4,121
2020-04-30T09:00:00.000000,1.8,60.55,1070.37,491.8,47,9,4,121
2020-04-30T10:00:00.000000,2.4,59.41,1005.69,606.0,45,10,4,121
2020-04-30T11:00:00.000000,3.1,62.34,980.03,724.58,42,11,4,121
2020-04-30T12:00:00.000000,3.6,60.07,1061.43,724.79,36,12,4,121
2020-04-30T13:00:00.000000,5.3,57.13,1010.14,770.92,36,13,4,121
2020-04-30T14:00:00.000000,5.5,30.41,1035.68,463.05,35,14,4,121
2020-04-30T15:00:00.000000,3.5,55.68,1070.36,618.98,33,15,4,121
2020-04-30T16:00:00.000000,5.0,60.39,1039.47,600.81,38,16,4,121
2020-04-30T17:00:00.000000,4.6,60.04,1042.97,446.09,43,17,4,121
2020-04-30T18:00:00.000000,4.0,54.52,1055.24,254.74,52,18,4,121
2020-04-30T19:00:00.000000,3.7,58.98,1049.4,152.2,57,19,4,121
2020-04-30T20:00:00.000000,2.7,43.0,1014.18,35.67,63,20,4,121
2020-04-30T21:00:00.000000,3.9,0.0,983.15,-4.37,75,21,4,121
2020-04-30T22:00:00.000000,2.4,0.0,1067.81,-6.41,81,22,4,121
2020-04-30T23:00:00.000000,1.7,0.0,1023.87,-6.95,86,23,4,121
2020-05-01T00:00:00.000000,1.3,0.0,994.58,-7.12,91,0,5,122
2020-05-01T01:00:00.000000,0.5,0.0,1061.49,-7.72,93,1,5,122
2020-05-01T02:00:00.000000,0.8,0.0,1057.22,-6.94,92,2,5,122
2020-05-01T03:00:00.000000,0.7,0.0,1038.47,-6.36,94,3,5,122
2020-05-01T04:00:00.000000,1.1,0.0,1034.63,-5.57,96,4,5,122
2020-05-01T05:00:00.000000,1.4,0.0,1028.9,-3.27,98,5,5,122
2020-05-01T06:00:00.000000,0.9,0.0,992.18,9.07,99,6,5,122
2020-05-01T07:00:00.000000,0.7,0.0,990.98,37.27,100,7,5,122
2020-05-01T08:00:00.000000,1.0,0.0,1003.93,116.46,92,8,5,122
2020-05-01T09:00:00.000000,1.6,0.0,997.97,242.17,84,9,5,122
2020-05-01T10:00:00.000000,2.4,30.71,1016.81,377.78,83,10,5,122
2020-05-01T11:00:00.000000,1.6,57.96,1045.56,674.18,68,11,5,122
2020-05-01T12:00:00.000000,3.3,58.71,981.62,773.19,42,12,5,122
2020-05-01T13:00:00.000000,3.3,59.61,993.32,741.3,38,13,5,122
2020-05-01T14:00:00.000000,3.7,58.07,988.73,764.35,31,14,5,122
2020-05-01T15:00:00.000000,2.4,58.15,1019.66,643.76,33,15,5,122
2020-05-01T16:00:00.000000,2.9,61.09,1036.51,542.59,29,16,5,122
2020-05-01T17:00:00.000000,1.9,61.82,1018.38,422.91,24,17,5,122
2020-05-01T18:00:00.000000,2.2,62.42,1050.45,298.42,26,18,5,122
2020-05-01T19:00:00.000000,1.2,58.28,1076.55,143.01,29,19,5,122
2020-05-01T20:00:00.000000,1.0,35.54,1018.61,32.97,46,20,5,122
2020-05-01T21:00:00.000000,2.6,0.0,1074.38,-6.01,55,21,5,122
2020-05-01T22:00:00.000000,2.6,0.0,1017.17,-7.31,61,22,5,122
2020-05-01T23:00:00.000000,1.9,0.0,1054.06,-7.43,62,23,5,122
2020-05-02T00:00:00.000000,1.5,0.0,987.45,-8.54,66,0,6,123
2020-05-02T01:00:00.000000,1.7,0.0,1074.67,-7.75,73,1,6,123
2020-05-02T02:00:00.000000,1.9,0.0,1055.34,-7.89,71,2,6,123
2020-05-02T03:00:00.000000,2.1,0.0,1002.86,-6.77,70,3,6,123
2020-05-02T04:00:00.000000,2.3,0.0,1043.33,-7.04,75,4,6,123
2020-05-02T05:00:00.000000,1.6,13.8,984.94,9.79,75,5,6,123
2020-05-02T06:00:00.000000,0.8,59.6,1003.35,104.98,68,6,6,123
2020-05-02T07:00:00.000000,1.0,62.54,1075.43,243.8,52,7,6,123
2020-05-02T08:00:00.000000,0.8,60.49,1060.87,391.26,48,8,6,123
2020-05-02T09:00:00.000000,1.4,62.45,1022.25,508.44,42,9,6,123
2020-05-02T10:00:00.000000,1.9,58.27,989.52,593.04,37,10,6,123
2020-05-02T11:00:00.000000,2.5,59.2,1073.03,723.84,30,11,6,123
2020-05-02T12:00:00.000000,2.6,61.97,1022.51,781.07,29,12,6,123
2020-05-02T13:00:00.000000,1.2,62.0,1063.12,777.17,31,13,6,123
2020-05-02T14:00:00.000000,1.7,58.36,1004.56,696.22,24,14,6,123
2020-05-02T15:00:00.000000,2.1,57.07,1001.06,663.59,25,15,6,123
2020-05-02T16:00:00.000000,3.2,58.42,1068.45,569.83,22,16,6,123
2020-05-02T17:00:00.000000,1.0,58.43,1058.59,428.74,22,17,6,123
2020-05-02T18:00:00.000000,3.4,58.29,1078.56,294.39,14,18,6,123
2020-05-02T19:00:00.000000,4.2,60.74,1063.96,160.51,23,19,6,123
2020-05-02T20:00:00.000000,3.3,55.95,1025.7,45.82,26,20,6,123
2020-05-02T21:00:00.000000,5.5,0.0,1049.27,-5.13,34,21,6,123
2020-05-02T22:00:00.000000,5.8,0.0,1039.91,-7.4,31,22,6,123
2020-05-02T23:00:00.000000,6.7,0.0,1019.15,-7.81,32,23,6,123
2020-05-03T00:00:00.000000,4.8,0.0,992.52,-7.66,34,0,7,124
2020-05-03T01:00:00.000000,4.7,0.0,998.32,-7.52,37,1,7,124
2020-05-03T02:00:00.000000,3.6,0.0,991.41,-7.56,38,2,7,124
2020-05-03T03:00:00.000000,2.2,0.0,1011.59,-7.56,43,3,7,124
2020-05-03T04:00:00.000000,3.5,0.0,1062.3,-6.55,47,4,7,124
2020-05-03T05:00:00.000000,4.4,15.61,989.82,11.58,47,5,7,124
2020-05-03T06:00:00.000000,4.2,59.4,1034.34,110.35,45,6,7,124
2020-05-03T07:00:00.000000,5.0,59.12,999.72,250.98,43,7,7,124
2020-05-03T08:00:00.000000,4.2,62.72,995.06,393.25,41,8,7,124
2020-05-03T09:00:00.000000,3.8,61.24,1056.48,476.61,40,9,7,124
2020-05-03T10:00:00.000000,3.6,61.86,1025.14,491.49,39,10,7,124
2020-05-03T11:00:00.000000,4.6,58.79,1014.69,668.48,35,11,7,124
2020-05-03T12:00:00.000000,3.5,58.76,1044.38,671.24,29,12,7,124
2020-05-03T13:00:00.000000,3.9,45.19,996.56,584.75,25,13,7,124
2020-05-03T14:00:00.000000,4.6,61.63,1003.72,573.19,23,14,7,124
2020-05-03T15:00:00.000000,3.4,58.29,1018.58,673.84,25,15,7,124
2020-05-03T16:00:00.000000,2.7,58.26,988.88,543.57,25,16,7,124
2020-05-03T17:00:00.000000,4.1,62.26,1048.76,449.01,26,17,7,124
2020-05-03T18:00:00.000000,3.5,61.32,1065.76,291.22,26,18,7,124
2020-05-03T19:00:00.000000,3.3,62.89,1041.81,155.3,26,19,7,124
2020-05-03T20:00:00.000000,3.7,56.39,1021.88,48.94,31,20,7,124
2020-05-03T21:00:00.000000,5.2,0.0,1036.46,-4.06,37,21,7,124
2020-05-03T22:00:00.000000,5.5,0.0,1072.22,-7.14,37,22,7,124
2020-05-03T23:00:00.000000,5.9,0.0,1012.29,-7.25,36,23,7,124
2020-05-04T00:00:00.000000,5.5,0.0,1086.7,-6.93,37,0,1,125
2020-05-04T01:00:00.000000,5.5,0.0,1069.98,-7.07,40,1,1,125
2020-05-04T02:00:00.000000,5.4,0.0,1085.17,-7.13,43,2,1,125
2020-05-04T03:00:00.000000,3.8,0.0,1057.13,-7.32,47,3,1,125
2020-05-04T04:00:00.000000,5.0,0.0,1019.27,-6.4,52,4,1,125
2020-05-04T05:00:00.000000,4.2,19.56,1085.17,13.97,54,5,1,125
2020-05-04T06:00:00.000000,3.5,60.9,1076.42,109.35,51,6,1,125
2020-05-04T07:00:00.000000,2.8,59.6,1080.0,229.36,47,7,1,125
2020-05-04T08:00:00.000000,2.2,59.68,1042.25,368.73,43,8,1,125
2020-05-04T09:00:00.000000,1.9,61.08,1053.13,488.19,36,9,1,125
2020-05-04T10:00:00.000000,2.7,58.94,1005.32,649.79,37,10,1,125
2020-05-04T11:00:00.000000,2.9,59.48,1079.3,703.88,36,11,1,125
2020-05-04T12:00:00.000000,4.3,61.47,991.78,759.28,33,12,1,125
2020-05-04T13:00:00.000000,4.8,58.19,1053.85,796.96,30,13,1,125
2020-05-04T14:00:00.000000,4.0,62.97,1071.1,756.21,30,14,1,125
2020-05-04T15:00:00.000000,3.8,61.76,1080.79,707.04,32,15,1,125
2020-05-04T16:00:00.000000,4.5,61.33,1005.34,516.84,31,16,1,125
2020-05-04T17:00:00.000000,4.8,60.82,999.66,326.96,31,17,1,125
2020-05-04T18:00:00.000000,4.3,60.33,1038.18,296.86,31,18,1,125
2020-05-04T19:00:00.000000,3.8,62.5,1080.7,161.82,33,19,1,125
2020-05-04T20:00:00.000000,3.5,60.93,1002.29,53.13,38,20,1,125
2020-05-04T21:00:00.000000,3.8,0.0,1004.9,-4.16,40,21,1,125
2020-05-04T22:00:00.000000,3.9,0.0,1061.01,-7.72,43,22,1,125
2020-05-04T23:00:00.000000,4.0,0.0,1011.31,-7.96,41,23,1,125
2020-05-05T00:00:00.000000,4.7,0.0,1054.47,-7.4,42,0,2,126
2020-05-05T01:00:00.000000,5.6,0.0,997.13,-7.7,39,1,2,126
2020-05-05T02:00:00.000000,5.3,0.0,1065.78,-7.25,36,2,2,126
2020-05-05T03:00:00.000000,4.4,0.0,1007.14,-7.8,37,3,2,126
2020-05-05T04:00:00.000000,3.4,0.0,1038.65,-6.95,38,4,2,126
2020-05-05T05:00:00.000000,2.4,21.58,1005.1,14.39,40,5,2,126
2020-05-05T06:00:00.000000,1.7,57.36,991.52,116.83,42,6,2,126
2020-05-05T07:00:00.000000,2.2,60.62,1025.34,241.42,35,7,2,126
2020-05-05T08:00:00.000000,4.2,62.49,1000.98,383.88,40,8,2,126
2020-05-05T09:00:00.000000,3.7,61.14,1036.68,509.68,37,9,2,126
2020-05-05T10:00:00.000000,3.3,59.29,1021.66,635.37,41,10,2,126
2020-05-05T11:00:00.000000,1.1,61.12,1038.98,712.64,43,11,2,126
2020-05-05T12:00:00.000000,1.6,60.78,1051.0,732.62,36,12,2,126
2020-05-05T13:00:00.000000,3.1,57.85,987.94,734.53,36,13,2,126
2020-05-05T14:00:00.000000,1.1,59.0,995.19,746.7,37,14,2,126
2020-05-05T15:00:00.000000,3.2,59.03,1030.45,603.77,39,15,2,126
2020-05-05T16:00:00.000000,2.6,59.0,1004.43,535.34,38,16,2,126
2020-05-05T17:00:00.000000,2.8,54.42,986.72,386.09,37,17,2,126
2020-05-05T18:00:00.000000,4.0,56.73,1012.33,261.39,37,18,2,126
2020-05-05T19:00:00.000000,4.6,61.99,1024.42,169.3,36,19,2,126
2020-05-05T20:00:00.000000,2.5,30.12,1014.91,47.15,40,20,2,126
2020-05-05T21:00:00.000000,2.7,0.0,1013.15,-3.85,43,21,2,126
2020-05-05T22:00:00.000000,2.1,0.0,1059.48,-8.92,47,22,2,126
2020-05-05T23:00:00.000000,1.2,0.0,1030.88,-8.28,52,23,2,126
2020-05-06T00:00:00.000000,1.9,0.0,986.96,-8.49,48,0,3,127
2020-05-06T01:00:00.000000,2.4,0.0,1057.59,-7.17,47,1,3,127
2020-05-06T02:00:00.000000,3.5,0.0,1048.24,-6.88,52,2,3,127
2020-05-06T03:00:00.000000,4.0,0.0,1044.59,-7.43,56,3,3,127
2020-05-06T04:00:00.000000,4.9,0.0,1070.53,-6.08,56,4,3,127
2020-05-06T05:00:00.000000,3.3,23.53,1035.99,17.1,59,5,3,127
2020-05-06T06:00:00.000000,3.1,57.92,1046.06,113.71,55,6,3,127
2020-05-06T07:00:00.000000,1.9,60.84,988.19,239.03,51,7,3,127
2020-05-06T08:00:00.000000,4.0,59.68,1059.04,393.43,47,8,3,127
2020-05-06T09:00:00.000000,2.2,62.68,998.24,523.04,44,9,3,127
2020-05-06T10:00:00.000000,2.1,60.24,999.69,622.3,41,10,3,127
2020-05-06T11:00:00.000000,2.7,59.55,1012.25,721.53,39,11,3,127
2020-05-06T12:00:00.000000,1.7,60.93,1035.41,736.81,36,12,3,127
2020-05-06T13:00:00.000000,2.1,59.83,1016.87,755.69,33,13,3,127
2020-05-06T14:00:00.000000,1.5,58.1,983.46,741.39,33,14,3,127
2020-05-06T15:00:00.000000,0.9,58.77,1000.15,697.35,32,15,3,127
2020-05-06T16:00:00.000000,3.2,58.92,987.49,519.06,30,16,3,127
