episode,solar_reward,wind_reward,total_reward,solar_q_mean,wind_q_mean,battery_soc_mean,grid_purchased_kwh,solar_honest,solar_hide,solar_deception,wind_honest,wind_hide,wind_deception
170,-122849.9348102151,-122849.9348102151,-245699.8696204302,3.33552597363863,-13.189635674934209,0.0550533200638981,161665.46640563724,3060,3106,2593,3163,2966,2630
171,-119013.39810170926,-119013.39810170926,-238026.79620341852,4.055890862253074,-13.656786212614255,0.05505865186345253,162389.82846363564,3088,3111,2560,3063,3025,2671
172,-122950.64252052538,-122950.64252052538,-245901.28504105075,3.816177325410292,-13.20055464206781,0.05508378443444663,162985.68592843637,3120,3069,2570,3114,2938,2707
173,-118622.86304084772,-118622.86304084772,-237245.72608169544,3.150496656089627,-14.030593557283094,0.05499022607359874,161948.80352868637,3179,3030,2550,3128,2961,2670
174,-119170.24469372502,-119170.24469372502,-238340.48938745004,3.6225125859745693,-13.18169698922184,0.05504840341548855,162386.57417035388,3216,3026,2517,3079,2917,2763
175,-104413.43710462969,-104413.43710462969,-208826.87420925937,4.473809850384728,-11.42847777874226,0.0549027745341009,162070.59283085572,3166,3095,2498,3042,2958,2759
176,-124030.70724263511,-124030.70724263511,-248061.41448527022,3.9148933308937908,-12.614318770453702,0.055081016110024625,162582.3963813091,3066,3110,2583,2986,3066,2707
177,-116007.30936822429,-116007.30936822429,-232014.61873644858,3.7639600976731007,-12.398272245280632,0.05511718044335521,162292.10290190592,3160,3129,2470,3046,3029,2684
178,-119686.12786595518,-119686.12786595518,-239372.25573191035,3.016842562146549,-13.536466783827814,0.055018513733665904,162783.1019175335,3017,3229,2513,2950,3029,2780
179,-113104.61286193837,-113104.61286193837,-226209.22572387673,3.8483473120730602,-11.599123783813635,0.054984461417328975,162222.6052208567,3209,3044,2506,2902,3092,2765
180,-119013.70954610803,-119013.70954610803,-238027.41909221606,3.991410837794081,-13.922872036833196,0.05509264393686069,162672.48512245304,3124,3030,2605,3026,3009,2724
181,-114866.8385842795,-114866.8385842795,-229733.677168559,3.97703523604174,-11.193827338516167,0.055243151247840135,161934.09768399465,3131,3059,2569,3180,2963,2616
182,-120986.79893410487,-120986.79893410487,-241973.59786820973,3.3045105880448813,-14.659820391158465,0.05502092614544579,162239.5443376565,3173,2994,2592,2999,3123,2637
183,-118245.49291847428,-118245.49291847428,-236490.98583694856,3.5468574386750515,-12.347090755547368,0.05504231327820916,162595.9821433961,3233,3020,2506,2969,3061,2729
184,-116958.37393437963,-116958.37393437963,-233916.74786875927,3.6981184529747546,-12.634954404107935,0.05507394927114689,162637.91690947494,3036,3138,2585,3044,2993,2722
185,-122722.78419837549,-122722.78419837549,-245445.56839675098,3.7784482919944775,-11.350793708431354,0.05511202679259484,161915.67928492982,3151,3086,2522,3041,2973,2745
186,-115443.7067181151,-115443.7067181151,-230887.4134362302,3.313100556683954,-12.693241870540348,0.054988473932599376,162391.1422169134,3038,3177,2544,3018,3046,2695
187,-117679.64695607168,-117679.64695607168,-235359.29391214336,3.3475437559065266,-12.859815961574135,0.05503460732118838,162079.98501289127,3070,3144,2545,3091,2978,2690
188,-120346.26484788499,-120346.26484788499,-240692.52969576998,3.533359325787137,-12.577382760079248,0.05516229505648685,162205.53744054056,3116,3094,2549,3077,3019,2663
189,-120723.70919181856,-120723.70919181856,-241447.41838363712,3.1566896372410684,-12.119238751683215,0.05500669506603219,162626.31119662474,3047,3104,2608,3017,3023,2719
190,-119517.71177176735,-119517.71177176735,-239035.4235435347,2.6387546878149095,-15.093752385053275,0.055166898847135416,162807.6298517531,3182,2999,2578,3005,3078,2676
191,-124257.10567677203,-124257.10567677203,-248514.21135354406,3.38114539671571,-13.054596206534628,0.05488586417149896,161957.6521588625,3153,3070,2536,3141,2972,2646
192,-112459.01140900818,-112459.01140900818,-224918.02281801635,2.425239168865499,-14.249135649333601,0.05510587265394861,162477.16206727212,3178,3070,2511,3051,3020,2688
193,-111701.33830202746,-111701.33830202746,-223402.67660405493,2.7368361815795477,-12.938857389165749,0.0550805944180585,161862.45434412314,3090,3143,2526,3208,2909,2642
194,-112905.24291945291,-112905.24291945291,-225810.48583890582,3.3591932060962413,-11.932704790310025,0.0550245903294419,161796.90784542766,3134,3080,2545,3145,2992,2622
195,-101592.29823156963,-101592.29823156963,-203184.59646313926,5.446061592596545,-10.375758245108322,0.055030286018202756,162189.84809780278,3140,3173,2446,3045,3045,2669
196,-123488.18435740274,-123488.18435740274,-246976.3687148055,3.583838035104755,-13.57084152656973,0.054978685440980404,162643.40238324367,2997,3206,2556,3032,3092,2635
197,-124767.61670327105,-124767.61670327105,-249535.2334065421,4.331092663843072,-13.222268494736982,0.05512444232689635,162734.46106541448,3098,3120,2541,2999,3015,2745
198,-115484.30035969216,-115484.30035969216,-230968.60071938433,3.583990206033627,-12.530588607118894,0.055147258505806394,162135.9581003763,3077,3126,2556,3052,2945,2762
199,-114396.37147820838,-114396.37147820838,-228792.74295641677,3.4681977511814837,-13.167234606304556,0.05498665844933277,162664.0682719228,2997,3239,2523,3103,2957,2699
200,-119912.52275680694,-119912.52275680694,-239825.04551361388,3.5711526439870314,-12.392578782847439,0.05510548794058926,161752.2712356972,3102,3151,2506,3283,2910,2566
201,-105413.64654452995,-105413.64654452995,-210827.2930890599,3.3822077267034616,-10.816429818300945,0.05491712497245008,162435.55568633587,2971,3288,2500,2982,3103,2674
202,-110193.87316506721,-110193.87316506721,-220387.74633013443,2.940418599160507,-13.793843974281481,0.054937522095924146,162619.27447174015,3208,3126,2425,3091,2934,2734
203,-122866.89386205439,-122866.89386205439,-245733.78772410878,4.610303407665428,-12.295056413544511,0.05511570407149942,162438.5837316952,3172,3116,2471,3035,3018,2706
204,-109472.9270864359,-109472.9270864359,-218945.8541728718,3.736598212649664,-11.36419554317244,0.05493827578124919,162276.192737233,3171,3066,2522,3052,2987,2720
205,-118877.84286161623,-118877.84286161623,-237755.68572323245,3.9963512987486034,-11.455257447151341,0.05510379185695193,162014.00990409998,3190,3093,2476,3200,2983,2576
206,-120763.99478761393,-120763.99478761393,-241527.98957522787,4.483620731907863,-11.830094146022834,0.05498189603352791,162256.17892634263,3138,3091,2530,2961,3154,2644
207,-111094.0038535064,-111094.0038535064,-222188.0077070128,2.8402481968037283,-12.969541576674567,0.0550947426469062,162742.9899190722,3105,3239,2415,2973,3048,2738
208,-115165.41765264347,-115165.41765264347,-230330.83530528695,3.656730551948214,-13.17663261942061,0.05509298026579947,162064.41238326646,3126,3152,2481,3094,2982,2683
209,-110694.41402814988,-110694.41402814988,-221388.82805629977,3.4758407047828315,-11.503402643224774,0.055261907364210265,162772.05519034195,3099,3186,2474,3027,3087,2645
210,-123197.27452401427,-123197.27452401427,-246394.54904802854,4.333129811539107,-12.412441551864957,0.05515620635037902,162384.438322178,3129,3075,2555,2984,3239,2536
211,-124094.38479821067,-124094.38479821067,-248188.76959642133,3.865859631203197,-12.765328826953729,0.054940396477151245,161390.88439843382,3230,2997,2532,3139,3058,2562
212,-111320.00083297599,-111320.00083297599,-222640.00166595198,3.919002882735289,-11.78888147191193,0.055039188968086086,162422.6609885387,3055,3237,2467,3245,2848,2666
213,-120643.692982608,-120643.692982608,-241287.385965216,3.066395694119118,-11.188496577560938,0.05501510653857695,162649.38968455116,3231,3011,2517,3031,3039,2689
214,-118433.8898363052,-118433.8898363052,-236867.7796726104,3.8649531036669065,-12.213573195558872,0.05508459066580726,162299.1699181691,3186,3007,2566,3098,3085,2576
215,-120220.45017376207,-120220.45017376207,-240440.90034752415,2.876162125805064,-11.615821153750707,0.05502597114349498,162087.90296483418,3182,3120,2457,3027,3035,2697
216,-107626.03163905731,-107626.03163905731,-215252.06327811463,2.9765497289027154,-10.454472461104247,0.05511010460477641,162163.4420852473,3243,3070,2446,3123,3029,2607
217,-118271.00510819242,-118271.00510819242,-236542.01021638484,3.179461555883965,-13.254700402017315,0.05506535904104337,162448.06462521956,3155,3101,2503,3055,3059,2645
218,-109053.85187179895,-109053.85187179895,-218107.7037435979,4.598889802415297,-11.174955777699003,0.055062358800495835,162890.42508609645,3044,3254,2461,3107,2990,2662
219,-105023.17094922671,-105023.17094922671,-210046.34189845342,4.013652194548658,-10.597687062929333,0.05513594287446874,162198.2047550324,3167,3158,2434,3135,2954,2670
220,-109859.25060962868,-109859.25060962868,-219718.50121925736,4.599544439572017,-11.311716192595755,0.05499834664800674,162531.86647090688,3114,3132,2513,3039,3171,2549
221,-112170.80338031682,-112170.80338031682,-224341.60676063364,4.401462662354565,-11.797976667271799,0.054955709894046446,162220.85915832792,3115,3186,2458,3207,2937,2615
222,-110935.33666887478,-110935.33666887478,-221870.67333774955,2.313688005906185,-13.399921880420079,0.0549528304567303,162406.22226659342,3206,3109,2444,3094,3014,2651
223,-115197.03611814315,-115197.03611814315,-230394.0722362863,2.9826324322870192,-13.773833047202606,0.055037820785810265,161791.19429600798,3129,3164,2466,3113,2992,2654
224,-117410.37279430132,-117410.37279430132,-234820.74558860264,3.65356513616874,-13.120331039882199,0.05498617984546436,161964.64797335854,3239,3023,2497,3112,2961,2686
225,-118222.22576473327,-118222.22576473327,-236444.45152946655,3.52348508945893,-12.386867536518068,0.05500516967992655,161763.46882776593,3166,3082,2511,3167,2952,2640
226,-121872.26406413777,-121872.26406413777,-243744.52812827553,2.7704792766959954,-11.403907715922632,0.05503881773274918,161530.12734447402,3069,3154,2536,3133,3088,2538
227,-110629.98131939245,-110629.98131939245,-221259.9626387849,4.0081916092501135,-12.138101532527775,0.05486914152289739,161670.77680828565,3121,3149,2489,3136,2986,2637
228,-118012.5098012103,-118012.5098012103,-236025.0196024206,2.3243995624918696,-12.42152828901851,0.05501706858019428,161844.45298413577,3171,3118,2470,3130,3003,2626
229,-103212.712113735,-103212.712113735,-206425.42422747,3.5002844930761756,-9.974080836365218,0.05498861149043299,162483.79083236962,3247,3109,2403,3160,3001,2598
230,-116274.14484353576,-116274.14484353576,-232548.28968707152,2.3024804231833556,-12.893326775876615,0.05502795135325945,162270.2701365679,3136,3110,2513,3046,3067,2646
231,-110116.51858166931,-110116.51858166931,-220233.03716333862,3.6712289159275477,-12.40373225116629,0.054943055003411664,161762.80006521544,3150,3084,2525,3010,3203,2546
232,-115496.2248031823,-115496.2248031823,-230992.4496063646,3.629276057649966,-12.228870362787092,0.05504011643345137,161502.68907342607,3206,3094,2459,3241,2987,2531
233,-115250.49669850494,-115250.49669850494,-230500.99339700988,3.1015607769081686,-11.577584300514628,0.05493265250192546,162195.734656193,3187,3110,2462,3105,3043,2611
234,-104562.38660408492,-104562.38660408492,-209124.77320816985,3.9843625384644574,-12.151612068646315,0.054939117833891826,162002.36109575845,3194,3116,2449,3251,3002,2506
235,-116196.58363198226,-116196.58363198226,-232393.1672639645,3.5028369334305096,-13.155140487318903,0.05495369517442769,162167.42085412756,3279,3005,2475,3105,2977,2677
236,-114224.67981051966,-114224.67981051966,-228449.35962103933,3.2632576010228895,-12.695125550369236,0.054947243340608555,161824.38046692687,3079,3134,2546,3141,2931,2687
237,-115839.07333637183,-115839.07333637183,-231678.14667274366,3.223615981423393,-11.97886296229702,0.055011003335174426,162177.41058674746,3141,3153,2465,3176,3038,2545
238,-110710.14715261158,-110710.14715261158,-221420.29430522316,2.776812795340518,-11.473142352110065,0.055071532630823955,162323.05506870805,3432,2972,2355,3131,2935,2693
239,-112500.92706203736,-112500.92706203736,-225001.8541240747,4.161899755263928,-12.279933228048753,0.05507170638820873,162001.80605546283,3058,3286,2415,3162,2999,2598
240,-116562.24930224885,-116562.24930224885,-233124.4986044977,3.4077511227201733,-12.369818114073613,0.05497033744566514,162575.67411458824,3030,3214,2515,3021,3075,2663
241,-111018.59263577178,-111018.59263577178,-222037.18527154357,3.789668657568792,-10.762628535752699,0.05485938423528641,162030.2667475727,3080,3310,2369,3163,2919,2677
242,-115500.44112657501,-115500.44112657501,-231000.88225315002,2.422149699018226,-12.733408726287712,0.054984745349177744,162737.7711146044,3119,3241,2399,3031,3047,2681
243,-110264.33468878065,-110264.33468878065,-220528.6693775613,3.407379700935724,-12.949510093284607,0.0550211445668087,161659.76265236415,3195,3129,2435,3118,3094,2547
244,-103551.0451642271,-103551.0451642271,-207102.0903284542,3.096332014535959,-12.330067562932735,0.05502970409398332,162635.87845638936,3183,3240,2336,2980,3064,2715
245,-112111.26268722635,-112111.26268722635,-224222.5253744527,3.0320009559855654,-14.234831235236653,0.05502268094137192,161977.78829239926,3122,3216,2421,2998,3087,2674
246,-121283.35526727478,-121283.35526727478,-242566.71053454955,3.6305442416581117,-13.740797365316386,0.05514504768759012,161578.16325640018,3200,3087,2472,3110,3123,2526
247,-106300.84954997188,-106300.84954997188,-212601.69909994377,3.1991996326258323,-11.357553406606955,0.055131778084664296,162108.4842190632,3289,3066,2404,3133,3032,2594
248,-106400.19956606269,-106400.19956606269,-212800.39913212537,3.628140669669641,-11.548366760020773,0.05501791937282453,162342.3614890904,3253,3135,2371,3118,3033,2608
249,-111627.91831090709,-111627.91831090709,-223255.83662181417,3.2666555706717366,-11.959491198729248,0.055024674526364475,162320.6250241839,3117,3259,2383,3034,3117,2608
250,-115008.31339075914,-115008.31339075914,-230016.62678151828,3.204188128854359,-11.571553375028206,0.05497648012819717,162188.58447053583,3130,3259,2370,3152,3055,2552
251,-103374.44533440983,-103374.44533440983,-206748.89066881966,3.470785625768324,-10.863754910837432,0.05499403169447545,162506.4908328603,3306,3073,2380,3008,3014,2737
252,-110309.109342912,-110309.109342912,-220618.218685824,2.620756163713929,-11.451218818705005,0.055187888748450126,162151.11334623204,3230,3106,2423,3123,3052,2584
253,-108764.55832127071,-108764.55832127071,-217529.11664254143,3.471341418385652,-13.050685050821658,0.05502770385015919,161751.94231996595,3133,3128,2498,3075,3058,2626
254,-118018.7712556672,-118018.7712556672,-236037.5425113344,2.572213044312781,-12.668021783732032,0.055142896807769265,161900.68790517893,3178,3169,2412,3117,3098,2544
255,-107451.75136536983,-107451.75136536983,-214903.50273073965,2.443154934459623,-13.089111508265395,0.05497234264576788,162209.03506276032,3094,3272,2393,3159,3029,2571
256,-111731.48644664114,-111731.48644664114,-223462.97289328228,3.1347583054754504,-11.743235137004053,0.055164769135910424,162211.24567368694,3043,3221,2495,3138,3034,2587
257,-101132.03843931106,-101132.03843931106,-202264.07687862212,3.6550527093427543,-9.792922039081335,0.055056665697910415,161960.0999763166,3078,3262,2419,3098,3147,2514
258,-109071.23127007436,-109071.23127007436,-218142.46254014873,2.710330910048745,-12.165799930953384,0.05514525485729584,162440.649858338,3138,3194,2427,3106,3127,2526
259,-110609.24994036647,-110609.24994036647,-221218.49988073294,3.1264696008230524,-12.549674312717642,0.05519536066931857,162026.8493739345,3281,3123,2355,3227,3008,2524
260,-106079.9251271123,-106079.9251271123,-212159.8502542246,3.5885594345883662,-11.693151529100964,0.05494192432724329,162028.4239623712,3240,3179,2340,3254,3002,2503
261,-110165.59406201921,-110165.59406201921,-220331.18812403842,3.283531591323141,-11.461859846017516,0.055146809852145255,162435.59524813326,3131,3189,2439,3091,2995,2673
262,-104823.01946464098,-104823.01946464098,-209646.03892928196,4.055649640137184,-10.90518627788304,0.054978712848301484,161647.9530361441,3331,2999,2429,3266,3019,2474
263,-114645.11786117016,-114645.11786117016,-229290.23572234032,2.9624802542810125,-13.971718931064103,0.05502375646586012,162373.64191945404,3203,3083,2473,3110,3076,2573
264,-106798.05562103614,-106798.05562103614,-213596.11124207228,3.820804781544669,-12.289516753017807,0.054967706087680826,161359.9062989947,3266,3084,2409,3237,2967,2555
